"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",


"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Togo","TGO","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","33971090.300183","59539113.0430512","54990470.0565896","82656406.330513","124654418.329026","133606526.494054","153133605.078327","135604471.452105","127587347.032027","112397841.714846","107376780.522128","124868962.403231","162142774.418988","182343870.449922","183036179.353688","174070706.276737","216708155.480919","254555977.743409","181342980.265682","110784412.457995","109136324.807988","148024106.990991","197041386.249114","167651421.566716","149012179.960765","130439441.592082","116805221.40395","128823453.252571","147869459.716199","204517203.642024","237807615.458809","248747595.658629","261319494.095246","303633017.044069","359069473.369396","375726219.483464","395665461.277697","468034616.893604","437175730.059026","470930441.03113","426590194.323942","372547585.985534","398956298.214125","428215809.52122","464046270.892243","446852839.612697","435353417.402775","","","","",
"Togo","TGO","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","400000","600000","24100000","26200000","39500000","43400000","45100000","43400000","44400000","57181000","61354000","67866000","80068000","96211000","114200000","165558000","175365000","266715000","422970000","483870000","528046000","412365000","375648000","266680966.678958","262102500.921237","262862643.951208","272309419.333414","378224973.484822","460003000","441960000","546319000","418231000","917784033.145478","602289280.338587","665425489.755445","370410453.896845","389880587.398934","372679657.873665","421186262.524991","328446862.271366","313353958","338986235","385649248","550297815","542351964","576305267","677462658","759675760","951897871.000001","1293856820","1325436149","1794530136","1828613800","2445081886","1987247272","1877552795","1858026991","1635597657","1732809949","1790915687","2169346632","2550434077","2759939392","3050194049","",
"Togo","TGO","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","","","3.3195020746888","2.67175572519084","2.0253164556962","1.38248847926267","2.21729490022173","0.921658986175115","1.35135135135135","2.77539742222067","3.01691821234149","1.95679721804733","1.41879402507868","1.9945744249618","1.34238178633975","1.7570881503763","0.464174721295584","0.267701479106912","0.0735276733574485","0.219067104800876","0.0996125337565288","0.114219199010585","0.2614149416475","0.154493084820458","0.221582359434069","0.415770487916405","0.27677037602596","0.33430104689012","0.641734945206879","0.581048058647841","0.702519956289274","0.560934029280469","0.760123299904238","0.383519777991274","0.516058970455524","0.72740520914094","0.442883414272698","0.95576670322302","1.16609580755776","0.56079272868135","0.724823140737223","1.49899242958936","2.70226405316367","1.12946932198886","1.55148142876459","0.733937418621579","0.838712648277066","0.752072173528348","0.722803486551762","1.98219459862645","1.81275559883647","1.98675131081778","1.6938334382033","2.08241058475536","1.95763368495393","3.2385555901239","1.87836060342785","1.77963999125489","2.93164481363444","2.58818839638652","2.18776138860966","4.04642644680284","3.51870074688944","4.26237429197738","",
"Togo","TGO","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","","","6.22406639004149","5.72519083969466","4.81012658227848","4.60829493087558","6.43015521064302","6.91244239631336","6.98198198198198","6.71376855948654","6.40382045180428","6.8031120148528","4.65978917919768","4.97552254939664","7.13047285464098","6.38990565239976","4.18555584067516","4.41632454117691","2.62619098281202","3.14774629549259","3.41977782238669","5.14277399876323","6.51274597495528","7.16878071492807","6.53885457735991","5.04598032076141","4.04127165913767","3.7591272983197","7.10256237459321","5.90483301656259","5.4158833941342","5.4135154974165","21.4218794722338","30.4947760604756","25.1062816997546","6.0596059398519","6.97220862026672","7.09956149570767","8.09631751514971","8.08553128056998","9.30454211783085","13.0271333878793","18.0506308156991","16.9734960695783","21.4230796073968","24.5389450865456","23.9299484754774","27.1376922701864","29.7571491259276","31.4227853279778","34.403715814152","31.9824529823332","30.1915943650868","30.7905349228046","29.9115865134271","35.2886261714947","41.7032058604793","37.3963154925209","37.6565126127401","39.553577487872","41.8258044895058","44.6347900251962","41.4117999950631","45.0893241513894","",
"Togo","TGO","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","1.33046410329998","1.77332095760675","1.05249613356619","0.833351859278698","1.16479696136831","0.957512079742376","1.15670258112611","1.25415435640427","1.14767698129302","0.799236842319852","0.681458442781834","0.744400484266089","0.933083168687981","1.13910526063979","0.668500684674575","0.40627619334723","0.510426909935707","0.437763172854085","0.423975992588714","0.983297226847085","","0.406737187135602","","","0.852873520929807","0.54264696883506","0.747875910574968","","","1.26842743684189","","","0.9965436951048","1.30032799810646","1.88968600294502","1.88224113764031","1.77670476933236","1.5116492688207","1.59454770147339","1.99204911906105","1.85799225208329","2.12626586268192","2.23514731257825","2.12683272827298","","2.25745121827006","2.4770123476464","2.94121118979661","3.42107470954898","2.32129528889539","1.1763877184643","0.526309318795545","0.466268438864533","1.06441300479086","0.829077922757347","0.900911790545321","0.777309562236049","0.905570362587626","0.908852739168286","0.940395768196328","0.707302154387685","0.893682146486876","0.764777362868294",
"Togo","TGO","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","6.21285693484895","5.97586857331123","4.49699685932959","3.50422480478841","4.14456939253955","4.53768584709422","4.60923326558222","4.65988892798357","4.37795238738019","5.49603571208697","5.59732368224006","5.16436649297106","9.65031812773882","7.48247653340252","6.88442052597733","7.18011780997895","14.3685444113126","18.3092404401386","22.7731223800293","8.41481357406592","","9.43572261077522","","","3.46208821584668","7.33298742765538","5.47505135558116","","","9.81028653233576","","","10.8383232255998","29.9261793954579","30.3202052405285","32.0623099403207","32.3001739616874","39.7346523410964","18.8148583147136","15.8341122845996","15.0475455235866","18.805303845205","22.9756805989805","28.9912366664669","","27.0348817982075","41.515508455846","17.2656840476775","15.0839291010574","14.969123217248","24.8674604608757","34.5010764659585","23.8154627634636","16.7074470312447","10.0904440393833","11.0763728314451","21.3443354726884","13.5694329785442","10.9013835608759","10.2113231350194","14.516068306727","14.3518306649228","19.3554427094555",
"Togo","TGO","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.36","16.12","","16.92","10.64","10.46","10.12","10.07","10.07","9.74","9.93","10.05","10.05","11.05","11.27","10.91","9.7","9.67","9.67","12.56","11.88","14.4","14.54","15.81","15.81","13.35","11.49","","",
"Togo","TGO","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.03","14.65","","14.47","15.2","14.64","14.72","15.15","15.17","15.33","14.33","13.76","13.76","13.81","14.05","14.51","14.34","14.36","14.36","14.69","14.73","17.78","17.59","15.02","15.02","13.87","16.31","","",
"Togo","TGO","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.79","14.58","","14.99","11.36","10.91","10.2","10.78","10.79","10.4","11.11","10.96","10.96","11.02","11.11","11.52","9.7","9.67","9.66","11","10.99","13.43","13.48","12.53","12.53","12.09","13.91","","",
"Togo","TGO","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.22","15.56","","15.46","14.35","14.27","14.23","14.55","14.56","14.61","14.15","13.85","13.85","13.84","13.53","13.66","13.14","12.88","12.87","11.84","12.08","13.31","13.13","11.83","11.83","11.33","12.85","","",
"Togo","TGO","Tariff rate, most favored nation, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.93","12.81","","12.13","11.85","11.23","10.26","11.35","11.38","11","12.07","11.64","11.64","11.01","11.03","11.85","9.7","9.66","9.66","10.27","10.5","12.4","12.49","11.29","11.29","11.62","15.11","","",
"Togo","TGO","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.45","15.72","","15.65","14.18","14.19","14.13","14.43","14.44","14.46","14.11","13.87","13.87","13.84","13.41","13.48","12.88","12.55","12.55","11.33","11.62","12.68","12.35","11.26","11.26","10.92","12.33","","",
"Togo","TGO","Import volume index (2015 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","36.1060213929","33.611553509","33.5110541838","25.3155256138","24.9586007526","27.6673317172","25.9331087778","31.4009652421","34.6245032338","33.176519233","37.760426328","28.8299063363","24.6921856312","11.6545503958","14.9912442386","35.4777123209","38.3686184468","41.4894045165","39.65106406","41.0747003522","38.3144229255","24.4941505631","21.0231879018","20.2991180101","21.3102047918","21.9091832421","50.599263705","53.6242490429","55.5804830937","60.3620052196","61.0674788421","70.445483895","78.4879992001","92.9132415763","86.7186775558","100","105.5777865629","78.8722158884","79.1320038828","81.7263289384","94.1692656783","86.9135899218","","","",
"Togo","TGO","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18000000","3000000","5000000","3000000","3000000","2000000","5000000","5000000","7000000","8000000","8000000","5000000","17000000","19000000","47000000","46000000","57000000","34000000","45000000","41000000","37000000","38000000","39000000","42000000","43000000","","","","","",
"Togo","TGO","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02227328314355","2.17360395722234","2.59035838183004","3.26080467918269","3.09678733108172","3.74606011731295","3.32296145246722","3.32788834558249","2.7650466535115","4.15701244168341","3.85867476121365","6.07628963878188","8.09158482392611","12.3685336898483","11.765093829822","11.6004988698141","12.8232362073557","14.1456967141045","14.1284120619563","15.4224279993875","15.7965073874103","15.8545530420201","","","","","",
"Togo","TGO","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1","","","","","","","","","","35","","","","","","","","","","","","37.2","","","","33.6","","","34","","","","","","","",
"Togo","TGO","Rural population (% of total population)","SP.RUR.TOTL.ZS","89.902","89.06","88.156","87.189","86.153","85.05","83.875","82.626","81.3","79.902","78.72","78.398","78.071","77.742","77.409","77.073","76.732","76.389","76.042","75.692","75.337","74.98","74.609","74.222","73.831","73.438","73.04","72.638","72.232","71.824","71.411","70.995","70.575","70.152","69.725","69.295","68.861","68.424","67.984","67.54","67.093","66.644","66.191","65.735","65.276","64.815","64.351","63.884","63.413","62.942","62.467","61.968","61.454","60.939","60.421","59.9","59.372","58.838","58.298","57.752","57.2","56.642","56.079","55.51","",
"Togo","TGO","Completeness of birth registration (%)","SP.REG.BRTH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1","","","","77.9","","","","78","","","82.9","","","","","","","",
"Togo","TGO","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7","","","","","","","",
"Togo","TGO","Population, female","SP.POP.TOTL.FE.IN","849662","864712","880049","896300","915696","941135","973851","1012958","1055587","1098326","1138694","1175602","1209345","1241413","1273080","1304648","1336331","1368379","1401368","1437002","1477254","1523044","1573787","1627481","1682245","1736198","1789499","1844183","1900216","1956914","2014372","2072477","2131038","2116851","2123530","2216887","2299682","2372428","2439463","2508255","2577237","2644923","2711802","2780121","2851141","2924043","3005792","3093219","3181954","3271935","3360731","3451057","3541557","3632263","3724059","3817677","3913401","4010956","4109833","4209914","4311314","4413810","4517484","4622682","",
"Togo","TGO","Population growth (annual %)","SP.POP.GROW","","1.75410405447791","1.76051415203075","1.83611306966138","2.1504469409367","2.75259906305007","3.43284640148539","3.95396593411125","4.13864755067714","3.98579038666217","3.62699569725479","3.20899886145756","2.85022175031456","2.63806732910423","2.5406420735396","2.47190245832823","2.4240992769713","2.40092885753276","2.42254959655111","2.55741378668088","2.81370914040505","3.10607977315352","3.32921037580506","3.40386297842723","3.35426281603711","3.19646790270683","3.05819633409292","3.04115055889201","3.02245229087264","2.9707327038728","2.92706719938482","2.87903492173325","2.82817980707413","-0.619923393390871","0.367409145018829","4.35317658540081","3.71683062271981","3.1642270108889","2.83523702193122","2.8265430635721","2.75685668978126","2.63698635340958","2.54239439953807","2.53342165886308","2.56650535233","2.56701065239466","2.80124284070489","2.91316321758797","2.87454303428326","2.83367889670304","2.72101716624637","2.69461885935872","2.62923384476283","2.56796697750519","2.53448135308774","2.52060746648904","2.51398996486491","2.49897565726694","2.47179798610782","2.44351209316794","2.41247393684318","2.37825002957617","2.35270895960531","2.33345506489111","",
"Togo","TGO","Sex ratio at birth (male births per female births)","SP.POP.BRTH.MF","1.026","1.026","1.026","1.026","1.027","1.027","1.027","1.027","1.026","1.026","1.026","1.026","1.026","1.026","1.027","1.027","1.028","1.028","1.028","1.028","1.028","1.029","1.029","1.03","1.03","1.03","1.029","1.029","1.029","1.029","1.028","1.028","1.029","1.028","1.028","1.028","1.028","1.027","1.027","1.027","1.027","1.028","1.028","1.028","1.028","1.028","1.027","1.027","1.027","1.026","1.026","1.026","1.027","1.027","1.027","1.027","1.027","1.027","1.027","1.028","1.028","1.027","1.028","1.028","",
"Togo","TGO","Population ages 75-79, female (% of female population)","SP.POP.7579.FE.5Y","0.618422748353315","0.612169138395211","0.606556790271456","0.600803637623361","0.593919491884047","0.585941754340108","0.577655103296089","0.569322435223161","0.561204866301751","0.553478909485394","0.546371065122794","0.539766009244625","0.533677100547362","0.528349762870923","0.523808401671537","0.52033152211821","0.517835969470127","0.516194520599001","0.515853080703998","0.517083483530294","0.519815996374353","0.52381957573766","0.528692723763532","0.534414676910306","0.54094379831713","0.547719787720064","0.554875818629734","0.562308468761379","0.568672342689553","0.572176542294792","0.572411791965881","0.56968062854256","0.56409130198523","0.556723038909437","0.548991796203395","0.542314393490874","0.536248055165888","0.530384905253184","0.524582879339789","0.519225517341738","0.514368882011581","0.509977039029114","0.506028832488508","0.502514099206474","0.499501778410819","0.496983115501379","0.494245693939286","0.491413637379054","0.48886635206957","0.486531670097358","0.484537441407836","0.483417109598595","0.483713801585009","0.484904314472823","0.486270491418101","0.487927606238034","0.490123614999283","0.493248991013614","0.498012875704089","0.50480835180857","0.51346294888287","0.524796037890167","0.537987457400241","0.550686809086154","",
"Togo","TGO","Population ages 65 and above, total","SP.POP.65UP.TO","59330","59101","58910","58805","58943","59517","60588","62092","63858","65686","67439","69058","70560","72050","73611","75254","76992","78869","80913","83156","85696","88592","91781","95142","98559","101899","105149","108412","111682","114893","118015","121024","123916","122451","122093","126717","130726","134141","137182","140292","143420","146545","149739","153115","156703","160437","164652","169214","174002","179082","184366","190278","196775","203560","210449","218009","226396","235142","244291","253810","263272","272797","283183","294366","",
"Togo","TGO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","31261","31364","31467","31598","31845","32317","33044","33998","35091","36216","37299","38301","39231","40153","41117","42126","43188","44317","45512","46787","48193","49772","51500","53318","55181","57015","58813","60628","62448","64213","65899","67496","68990","68034","67682","70089","72143","73841","75317","76849","78411","79993","81628","83356","85177","87061","89155","91400","93754","96263","98906","101906","105238","108715","112242","116141","120487","125018","129751","134660","139655","144712","150101","155884","",
"Togo","TGO","Population ages 60-64, female (% of female population)","SP.POP.6064.FE.5Y","2.09071494942398","2.07161459537973","2.05533893263959","2.04250922822115","2.0339708626166","2.02962488358465","2.02813366726532","2.02880966989269","2.03176245232506","2.03628159411759","2.04097673213635","2.04678113851457","2.05416896990976","2.05954910233303","2.05847236622993","2.05047487868385","2.03579877882006","2.01479194916323","1.99137557015716","1.97007380643868","1.95206848384519","1.93674704629251","1.92414795517184","1.91350869426166","1.90346828196844","1.89359162952613","1.88410223081929","1.87489477050413","1.8659988827583","1.85718479636427","1.84826880245277","1.83953790560764","1.83119681582403","1.82296679762374","1.81447957621488","1.80676737091981","1.80079245739194","1.79623997019088","1.79172702833658","1.78664051302599","1.78163738206358","1.77763208985668","1.77505584847271","1.77571407863183","1.78177789172826","1.79321918316523","1.81055412174992","1.83142545031567","1.84922564078953","1.85993914915791","1.87485996350199","1.89243469464573","1.90564489008648","1.92059330505528","1.93918785926861","1.9529284431344","1.96077554546232","1.97078950753885","1.98254990135245","1.99678639554319","2.0130405718535","2.03045668028302","2.05207123566224","2.07927995047031","",
"Togo","TGO","Population ages 50-54, female (% of female population)","SP.POP.5054.FE.5Y","3.24799935032951","3.26305174439582","3.28027003026534","3.29354194663726","3.2956880363745","3.28614029131862","3.26554062171729","3.23433783318862","3.19817617891863","3.16354304803084","3.13226983520609","3.1034312633017","3.07728436579952","3.05305448430719","3.02879630502404","3.00414134376372","2.97972694629061","2.95605130009621","2.93356206221349","2.91213930112832","2.89188686978911","2.87316153478217","2.85610350825636","2.84046239542508","2.82548023623194","2.81082572379418","2.79815669129832","2.78863247610664","2.78063198621419","2.77173722803793","2.76202775903055","2.7524792796253","2.74420259047469","2.74072130236816","2.74623044940757","2.76076255561006","2.78853771956297","2.82392131605258","2.85448184886668","2.87408975562692","2.89878381335664","2.9264935122875","2.94542153151299","2.96488893828722","2.98882096676383","3.00378619603063","3.00569650100597","3.00803143909306","3.01138907278186","3.01725125957576","3.02693074810212","3.04012654673626","3.05854176566973","3.08342209801438","3.11270578688469","3.1445431344768","3.17880830239583","3.21359795520071","3.24750382223514","3.28351086465058","3.32238616811487","3.36250314354265","3.4063979632913","3.45436913030141","",
"Togo","TGO","Population ages 40-44, female (% of female population)","SP.POP.4044.FE.5Y","4.55781508283005","4.52688293905948","4.49957644427956","4.4741740902455","4.44781649815195","4.42014398579587","4.39215033922027","4.36439400034651","4.33697491251305","4.30905956385425","4.28060191710686","4.25211933970851","4.22397900351885","4.19602670345272","4.16737361359852","4.13789456014606","4.11047267124413","4.0874260393407","4.06659778159627","4.04439242255752","4.02124618421957","3.9984084499228","3.97731587015401","3.96333230208761","3.96193776768544","3.97310675395318","4.00254372800886","4.04325274572731","4.0784321567738","4.09908256036866","4.12637390868566","4.15756121780845","4.17683776638427","4.19788539725153","4.22723212162396","4.24342687664575","4.24621752050936","4.25511332693763","4.26799023719164","4.28433313199814","4.30424299520882","4.32592933707333","4.35022542206253","4.38047480667209","4.41596890508046","4.45302958951014","4.49289164172178","4.53133127657628","4.56505728320669","4.59863964290244","4.63314380115516","4.67075739403899","4.71390125868368","4.76163207344843","4.80988620212515","4.85598965025066","4.89903857271956","4.93731419641602","4.97043250048938","4.99791622846497","5.01904987667333","5.03346315314887","5.04347054206827","5.05006617370609","",
